passenger_id,passenger_name,signup_date,total_rides,total_spent,rating
8680,Ranbir Mann,2022-10-31,18.00,1319.11,3.72
8681,Aarna Bhatia,2022-10-11,84.00,1000.04,3.69
8682,Rhea Hayre,2023-04-15,41.00,1602.65,4.29
8683,Saanvi Raman,2023-04-27,43.00,1268.16,3.95
8684,Lakshit Devan,2023-05-28,92.00,836.64,3.46
8685,Ishaan Majumdar,2022-09-01,92.00,1103.82,4.15
8686,Divit Chanda,2022-11-08,58.00,1324.77,4.40
8687,Mohanlal Shroff,2023-04-28,41.00,768.33,3.21
8688,Drishya Soman,2022-09-13,15.00,1148.82,3.04
8689,Ishita Samra,2022-12-10,56.00,701.40,4.27
8690,Kaira Ben,2022-09-18,44.00,145.06,3.64
8691,Kashvi Khanna,2022-12-12,49.00,1705.32,3.48
8692,Divit Dash,2022-12-18,73.00,779.59,4.34
8693,Nitara Ramaswamy,2022-09-27,16.00,737.70,3.19
8694,Ahana  Tata,2023-01-03,47.00,988.53,4.02
8695,Navya Vaidya,2023-02-12,78.00,1984.07,4.02
8696,Mishti Sengupta,2023-02-14,76.00,1131.92,3.56
8697,Prerak Loyal,2022-12-17,97.00,389.00,3.98
8698,Alia Ramaswamy,2023-06-20,89.00,1271.65,3.79
8699,Anahi Sachdev,2023-06-29,57.00,386.75,3.02
8700,Ishita Choudhry,2023-02-03,94.00,571.81,4.03
8701,Ayesha Swaminathan,2022-12-04,65.00,1287.07,3.00
8702,Nitara Shah,2022-12-10,71.00,825.19,4.33
8703,Divyansh Sampath,2023-06-18,75.00,373.78,3.36
8704,Suhana Kara,2022-08-22,32.00,745.28,3.39
8705,Reyansh Maharaj,2022-08-26,98.00,1833.81,4.90
8706,Baiju Ray,2023-02-11,26.00,1934.68,4.72
8707,Jivika Basak,2022-08-21,100.00,247.95,4.85
8708,Sara Gour,2022-10-02,93.00,1488.16,3.60
8709,Kaira Vasa,2022-10-05,69.00,396.63,4.78
8710,Shlok Dugar,2022-11-02,75.00,465.16,4.30
8711,Shanaya Rajan,2023-01-07,31.00,1597.52,4.58
8712,Stuvan Apte,2023-03-25,38.00,1847.63,3.65
8713,Mannat Batra,2022-09-25,17.00,376.33,3.79
8714,Farhan Tandon,2023-03-18,45.00,1657.08,4.51
8715,Shaan Raman,2022-11-26,33.00,668.95,3.03
8716,Emir Kale,2022-10-11,11.00,306.43,3.80
8717,Adah Sidhu,2022-10-10,97.00,1806.17,4.56
8718,Krish Lanka,2023-05-24,36.00,617.74,4.75
8719,Kabir Khosla,2023-03-13,52.00,988.91,4.16
8720,Aniruddh Saini,2022-11-11,46.00,1553.73,4.38
8721,Reyansh Dyal,2022-09-04,67.00,1362.54,4.08
8722,Ryan Bhakta,2022-08-27,82.00,167.77,3.32
8723,Ritvik Ahuja,2023-04-10,10.00,997.36,3.60
8724,Dhanuk Grover,2023-04-19,69.00,537.52,4.86
8725,Neelofar Uppal,2023-04-10,41.00,1742.81,4.83
8726,Ayesha Karpe,2023-05-05,51.00,255.79,4.06
8727,Kabir Sunder,2023-03-09,75.00,1528.67,3.35
8728,Vidur Chander,2023-03-11,70.00,1782.41,4.16
8729,Nakul Barad,2023-06-07,61.00,1023.39,4.46
8730,Divij Wali,2023-05-14,70.00,621.07,4.68
8731,Eshani Dugar,2023-07-10,77.00,993.97,3.75
8732,Lakshay Sampath,2023-06-18,64.00,1135.88,4.99
8733,Rasha Behl,2023-01-17,100.00,1619.46,4.89
8734,Farhan Kothari,2023-02-05,16.00,1747.06,4.32
8735,Miraan Lalla,2023-06-15,28.00,1857.90,3.88
8736,Baiju Biswas,2023-06-15,13.00,210.76,3.80
8737,Diya Sethi,2022-09-01,13.00,829.42,3.71
8738,Fateh Amble,2022-12-08,88.00,1433.47,4.24
8739,Dhanush Anne,2022-09-16,49.00,656.89,3.38
8740,Parinaaz Ravi,2022-12-30,95.00,1596.90,3.95
8741,Riya Rao,2022-10-08,48.00,347.70,4.45
8742,Rohan Mane,2023-06-09,26.00,1471.88,4.34
8743,Nitya Banik,2023-01-06,27.00,523.04,4.58
8744,Heer Sama,2022-11-13,98.00,316.87,3.27
8745,Adah Rastogi,2023-03-16,34.00,1037.89,4.39
8746,Heer Bajaj,2022-12-28,100.00,1241.99,4.52
8747,Ira Dhawan,2022-12-24,66.00,1071.55,4.92
8748,Adira Bandi,2022-10-27,29.00,182.58,4.26
8749,Ehsaan Bhatnagar,2023-03-20,92.00,716.21,3.56
8750,Renee Kadakia,2023-03-02,20.00,684.32,4.42
8751,Arhaan Sarma,2023-06-10,13.00,893.60,4.33
8752,Pranay Rege,2022-08-10,51.00,1503.37,3.48
8753,Aniruddh Hayre,2023-07-02,43.00,1861.91,3.36
8754,Tejas Kota,2023-06-09,35.00,880.86,3.48
8755,Yashvi Kumer,2023-06-22,26.00,1802.75,4.31
8756,Nitara Swamy,2023-07-09,32.00,368.40,4.14
8757,Ranbir Chahal,2023-04-02,53.00,141.40,3.66
8758,Neelofar Borde,2022-09-08,90.00,597.07,3.50
8759,Farhan Rout,2023-01-26,77.00,647.44,3.21
8760,Bhavin Basu,2022-12-05,41.00,845.51,3.28
8761,Aaina Das,2023-06-28,70.00,816.30,3.93
8762,Jayant Yogi,2023-02-27,78.00,1379.16,3.98
8763,Romil Buch,2022-10-15,77.00,1900.03,4.87
8764,Elakshi Bhalla,2022-11-19,46.00,1390.03,3.43
8765,Mehul Saha,2022-10-23,73.00,1855.34,3.52
8766,Akarsh Gulati,2022-11-24,68.00,1116.45,4.92
8767,Indrans Dass,2022-09-05,99.00,1253.10,3.45
8768,Dhanuk Varty,2023-03-22,71.00,962.17,3.53
8769,Kiara Mani,2022-08-23,16.00,911.86,4.95
8770,Divit Dutta,2023-03-09,22.00,516.49,4.61
8771,Zoya Maharaj,2022-10-22,78.00,1397.27,3.75
8772,Ela Sehgal,2022-09-12,89.00,734.97,4.52
8773,Vidur Sachdev,2022-11-22,75.00,1822.94,3.30
8774,Shanaya Guha,2022-11-10,42.00,1230.41,3.02
8775,Mannat Hayre,2023-03-08,67.00,1812.15,3.75
8776,Aarush Sethi,2022-09-11,59.00,100.69,4.31
8777,Heer Gera,2023-04-24,22.00,828.58,4.37
8778,Armaan Varughese,2022-10-03,72.00,1669.89,4.46
8779,Madhav Varghese,2022-12-06,67.00,485.58,4.91
8780,Dishani Banerjee,2023-04-04,65.00,841.36,3.56
8781,Aayush Kari,2023-02-09,12.00,1914.13,4.38
8782,Raunak Sarin,2023-07-02,73.00,1328.48,4.49
8783,Tejas Buch,2023-05-14,84.00,1180.54,3.69
8784,Kimaya Warrior,2023-04-25,94.00,899.94,4.50
8785,Taran Wason,2023-03-21,97.00,1153.88,4.72
8786,Gatik Sule,2022-09-25,48.00,615.64,3.20
8787,Ivan Ravi,2022-10-18,36.00,703.53,3.66
8788,Fateh Gill,2023-03-15,95.00,686.79,4.77
8789,Bhavin Borra,2023-05-21,84.00,140.28,4.77
8790,Eshani Karpe,2023-05-15,35.00,1866.07,4.05
8791,Indranil Taneja,2022-11-11,46.00,568.43,3.48
8792,Ojas Garg,2022-09-08,70.00,644.53,3.52
8793,Aarav Saran,2023-01-17,33.00,609.52,3.39
8794,Arnav Majumdar,2023-01-12,57.00,1154.20,4.50
8795,Zaina Barad,2023-01-05,63.00,1396.05,3.68
8796,Inaaya  Master,2023-02-07,89.00,1799.55,4.61
8797,Miraya Dhar,2022-09-16,14.00,1538.25,3.06
8798,Gokul Ben,2023-02-25,76.00,173.59,4.20
8799,Saksham Chauhan,2023-01-19,11.00,1027.19,4.96
8800,Kashvi Sha,2022-10-13,66.00,1552.58,4.71
8801,Hansh Chaudhari,2023-05-31,72.00,1705.07,3.12
8802,Mohanlal Gokhale,2022-08-12,53.00,1530.17,4.14
8803,Sana Aurora,2023-02-22,35.00,849.00,4.22
8804,Devansh Bali,2022-08-29,67.00,1712.26,4.73
8805,Hrishita Dugal,2022-10-29,67.00,908.12,3.35
8806,Kashvi Bakshi,2023-05-15,66.00,941.85,4.63
8807,Stuvan Borah,2023-07-04,34.00,1153.52,3.98
8808,Vaibhav Bhalla,2023-01-05,10.00,1525.44,4.89
8809,Nehmat Dhawan,2022-09-24,40.00,1806.19,4.37
8810,Parinaaz Korpal,2023-05-05,18.00,1408.16,3.02
8811,Yashvi Sridhar,2022-09-02,69.00,1573.83,4.00
8812,Ivan Soman,2023-06-24,54.00,1290.72,4.91
8813,Vidur Samra,2022-08-31,54.00,1530.18,4.54
8814,Myra Hayre,2022-12-01,30.00,1791.91,4.15
8815,Dhanuk Mall,2023-04-15,62.00,721.24,3.73
8816,Kiara Bal,2023-03-20,27.00,1427.82,4.50
8817,Nakul Tandon,2022-12-26,23.00,1359.42,3.20
8818,Kavya Rattan,2023-03-19,36.00,891.04,4.03
8819,Jivin Gopal,2023-06-14,63.00,1974.86,4.11
8820,Aarush Bhakta,2022-11-15,10.00,1065.53,3.10
8821,Gatik Bora,2022-11-17,35.00,1108.76,4.94
8822,Drishya Guha,2023-04-23,67.00,568.28,4.13
8823,Indrans Date,2023-05-19,87.00,1782.59,3.32
8824,Suhana Bhat,2023-04-01,33.00,1894.59,4.63
8825,Ivana Dhar,2023-01-06,72.00,604.83,3.51
8826,Aniruddh Mann,2022-10-23,38.00,126.66,4.79
8827,Myra Sathe,2023-05-03,17.00,464.01,3.09
8828,Bhamini Master,2023-06-04,77.00,1508.09,3.08
8829,Vardaniya Salvi,2023-02-14,49.00,1300.33,3.07
8830,Divyansh Halder,2023-05-06,25.00,811.42,3.94
8831,Chirag Doctor,2023-06-20,51.00,1519.44,3.43
8832,Adira Saxena,2022-12-25,68.00,1664.13,3.86
8833,Lakshay Dutt,2023-04-01,69.00,171.34,4.08
8834,Taimur Ben,2023-01-02,41.00,832.20,3.27
8835,Anya Loyal,2023-01-09,43.00,1654.56,3.01
8836,Dhanush Trivedi,2022-10-30,15.00,1032.10,4.52
8837,Kavya Reddy,2023-06-25,65.00,1489.84,3.35
8838,Lagan Varughese,2022-10-17,88.00,1455.25,4.29
8839,Tanya Anne,2022-09-16,34.00,1470.55,4.29
8840,Anahita Dey,2022-10-20,58.00,185.21,3.25
8841,Sara Kuruvilla,2023-03-29,19.00,1576.34,4.61
8842,Aaina Sane,2022-11-05,64.00,1171.27,4.49
8843,Advik Seth,2023-01-27,79.00,1320.56,3.95
8844,Pihu Edwin,2022-10-15,68.00,658.81,3.23
8845,Nehmat Jha,2023-04-22,10.00,1017.45,3.92
8846,Anya Buch,2023-07-09,39.00,797.06,4.79
8847,Nitara Thakur,2023-04-25,56.00,1256.77,3.73
8848,Keya Chanda,2023-03-22,92.00,552.47,3.31
8849,Umang Brahmbhatt,2023-04-04,49.00,1931.89,3.08
8850,Nishith Datta,2023-01-13,66.00,1282.13,4.69
8851,Anvi Shetty,2022-12-02,44.00,1833.92,4.62
8852,Aniruddh Bhargava,2023-05-03,59.00,1857.71,4.01
8853,Jivika Chahal,2023-03-13,54.00,890.37,4.87
8854,Sana Gokhale,2023-04-06,16.00,353.87,4.48
8855,Advik Hayer,2023-04-22,57.00,627.55,3.56
8856,Vanya Sami,2023-05-03,78.00,1778.56,3.47
8857,Ira Cheema,2023-03-23,75.00,150.87,3.81
8858,Mohanlal Saraf,2022-12-27,89.00,1754.99,3.38
8859,Gokul Ahluwalia,2022-12-16,43.00,159.24,4.51
8860,Gokul Dixit,2022-08-31,44.00,490.13,3.22
8861,Adah Dyal,2023-03-23,73.00,971.72,4.82
8862,Nirvaan Setty,2023-01-08,24.00,574.47,4.07
8863,Ira Chada,2023-01-03,81.00,345.21,4.45
8864,Rati Ganesan,2023-04-02,16.00,935.03,3.58
8865,Anaya Bansal,2023-05-16,59.00,1758.23,4.55
8866,Bhamini Date,2022-12-21,67.00,1120.04,4.77
8867,Saanvi Gill,2022-12-20,74.00,1417.52,4.67
8868,Shray Viswanathan,2023-02-26,41.00,885.00,3.15
8869,Anay Dutt,2023-01-24,29.00,725.47,4.43
8870,Nitya Dixit,2022-11-08,23.00,1597.70,3.85
8871,Eshani Arya,2023-05-27,59.00,1403.45,4.30
8872,Pari Kota,2022-11-11,61.00,1455.96,3.54
8873,Vardaniya Vasa,2022-09-11,83.00,760.31,4.82
8874,Fateh Bhatt,2022-11-21,39.00,1130.26,3.25
8875,Ojas Sahni,2022-10-21,54.00,350.53,3.12
8876,Priyansh Datta,2022-08-19,25.00,1636.52,4.48
8877,Zoya Ghose,2022-08-12,35.00,1826.68,3.49
8878,Aaina Acharya,2023-03-15,95.00,1677.02,4.36
8879,Emir Banik,2023-06-11,56.00,1649.70,3.49
8880,Pranay Kumer,2023-05-09,21.00,986.51,4.41
8881,Mohanlal Mander,2023-04-06,38.00,1944.98,4.45
8882,Vritika Suresh,2023-03-12,97.00,275.85,3.47
8883,Anaya Dani,2022-12-16,23.00,1363.18,4.08
8884,Seher Chowdhury,2023-04-25,55.00,1989.38,3.12
8885,Rati Agate,2023-04-17,47.00,714.60,4.60
8886,Sana Chaudhry,2022-09-26,54.00,642.63,3.25
8887,Adira Yohannan,2023-03-19,80.00,165.26,3.20
8888,Nirvaan Venkataraman,2023-04-05,65.00,1802.57,3.42
8889,Kiaan Tiwari,2022-10-01,27.00,226.16,4.88
8890,Ryan Ramaswamy,2023-03-01,77.00,1535.55,3.32
8891,Jivika Cheema,2022-10-27,73.00,1115.08,3.36
8892,Vritika Rau,2023-05-17,55.00,1236.67,4.05
8893,Misha Manda,2022-08-17,62.00,529.79,4.42
8894,Taran Khalsa,2022-11-14,12.00,647.09,3.31
8895,Aaryahi Chada,2022-08-28,57.00,1226.68,4.31
8896,Nirvi Swaminathan,2023-03-27,14.00,530.55,3.52
8897,Indrajit Sachar,2022-12-05,86.00,1611.44,4.59
8898,Samarth Chokshi,2023-04-17,87.00,1840.40,4.72
8899,Shlok Sem,2023-02-08,25.00,473.29,4.94
8900,Samaira Srinivas,2023-05-10,54.00,1584.37,4.59
8901,Oorja Dhillon,2022-11-29,52.00,1917.98,3.00
8902,Jhanvi Sankar,2022-09-23,30.00,305.47,4.95
8903,Kashvi Bansal,2023-05-15,74.00,1311.37,3.37
8904,Lagan Singhal,2023-01-25,62.00,1532.39,4.72
8905,Aniruddh Sami,2023-04-26,11.00,824.91,4.74
8906,Nirvi Goda,2022-10-03,96.00,1099.04,3.41
8907,Baiju Upadhyay,2022-09-18,48.00,1437.06,3.87
8908,Inaaya  Sankar,2023-03-08,37.00,1143.72,4.11
8909,Faiyaz Gill,2023-03-21,77.00,1296.52,4.17
8910,Aarna Swaminathan,2022-11-13,22.00,1491.28,4.22
8911,Anya Chadha,2023-02-25,77.00,171.03,3.31
8912,Faiyaz Dhaliwal,2022-11-14,58.00,1482.22,4.56
8913,Yuvaan Sekhon,2023-06-08,64.00,319.42,4.45
8914,Shamik Ray,2023-07-07,75.00,1501.37,3.28
8915,Farhan Shenoy,2023-06-02,79.00,1374.89,4.89
8916,Aradhya Kar,2022-11-22,93.00,1358.17,4.23
8917,Kanav Tiwari,2023-02-22,43.00,1084.48,4.37
8918,Rania Gole,2022-11-17,100.00,1909.33,4.29
8919,Urvi Kamdar,2023-06-15,11.00,1046.04,3.88
8920,Divyansh Kibe,2022-08-24,49.00,701.50,4.89
8921,Aarna Khatri,2023-02-23,15.00,443.85,3.83
8922,Ojas Singhal,2023-03-08,85.00,1930.15,4.34
8923,Eshani Chacko,2023-02-20,11.00,1407.09,4.08
8924,Dishani Sampath,2023-06-22,72.00,164.25,3.25
8925,Dishani Gokhale,2022-11-01,50.00,380.99,3.02
8926,Aradhya Choudhury,2023-03-26,64.00,799.32,4.59
8927,Aarav Sawhney,2022-09-03,83.00,1733.39,3.16
8928,Dhanuk Issac,2023-06-01,88.00,353.87,4.38
8929,Ojas Suresh,2022-10-17,12.00,1065.83,4.64
8930,Piya Soman,2023-03-06,36.00,219.33,4.39
8931,Ishita Choudhary,2022-12-16,39.00,1551.17,4.38
8932,Inaaya  Bhat,2022-09-11,59.00,995.70,4.13
8933,Charvi Khalsa,2022-10-17,18.00,1794.68,3.10
8934,Samiha Venkatesh,2023-05-03,93.00,513.33,3.11
8935,Yakshit Sagar,2023-05-01,19.00,1535.23,4.63
8936,Shayak Anand,2023-02-27,17.00,1456.20,3.48
8937,Reyansh Shetty,2023-02-18,71.00,874.73,3.31
8938,Biju Jaggi,2023-05-30,18.00,1972.97,3.82
8939,Sara Upadhyay,2023-03-12,13.00,801.11,4.11
8940,Mahika Das,2023-03-21,73.00,903.77,4.50
8941,Jivin Chandra,2023-01-01,43.00,988.00,3.44
8942,Jivika Karnik,2022-12-11,92.00,1395.21,4.61
8943,Nayantara Sibal,2023-07-07,70.00,900.09,3.70
8944,Tushar Kaur,2023-01-10,83.00,1218.18,3.19
8945,Lavanya Sehgal,2023-05-06,94.00,138.44,3.97
8946,Ayesha Sangha,2022-10-20,24.00,922.32,4.40
8947,Vedika Ratta,2022-10-17,60.00,1294.76,4.86
8948,Zain Kaur,2023-01-20,52.00,1335.41,3.27
8949,Divit Baral,2023-01-02,28.00,164.86,4.01
8950,Eva Babu,2022-08-31,83.00,1868.61,3.20
8951,Aarna Kulkarni,2023-06-12,41.00,101.46,3.89
8952,Stuvan Shenoy,2022-09-15,65.00,320.23,4.11
8953,Misha Sridhar,2022-11-26,97.00,1035.80,4.43
8954,Armaan Kota,2022-11-30,26.00,1770.39,3.85
8955,Eva Bawa,2023-05-07,14.00,481.69,4.01
8956,Azad Saraf,2023-01-03,32.00,877.84,3.72
8957,Suhana Kothari,2023-02-08,91.00,1758.76,3.89
8958,Veer Trivedi,2022-12-01,74.00,1398.53,4.36
8959,Diya Vohra,2022-11-27,53.00,334.37,3.47
8960,Gatik Varkey,2022-12-05,98.00,111.67,3.95
8961,Nishith Hegde,2023-02-07,32.00,1632.73,3.18
8962,Zara Johal,2022-12-26,41.00,451.35,3.87
8963,Anahita Tripathi,2023-01-17,51.00,181.63,4.77
8964,Miraan Raju,2022-09-06,66.00,1172.87,3.33
8965,Zain Shukla,2022-08-15,58.00,1867.05,3.62
8966,Baiju Thakkar,2023-03-23,73.00,1757.52,4.63
8967,Samaira Wali,2023-03-28,90.00,303.08,3.37
8968,Kaira Sunder,2023-06-26,57.00,558.62,4.21
8969,Vardaniya Kapadia,2023-02-18,40.00,1568.42,4.01
8970,Vritika Edwin,2022-12-30,48.00,890.09,3.30
8971,Eva Borah,2022-09-22,61.00,557.60,3.00
8972,Kaira Sehgal,2023-04-21,16.00,880.52,3.54
8973,Hrishita Hans,2023-04-28,13.00,929.53,4.25
8974,Nirvi Sama,2022-12-29,15.00,1529.80,3.22
8975,Yuvaan Kumer,2022-12-28,11.00,519.97,3.80
8976,Oorja Sankar,2023-06-08,94.00,1746.94,4.46
8977,Zain Sankaran,2023-01-13,91.00,366.75,4.51
8978,Neelofar Khosla,2023-04-03,87.00,178.00,4.96
8979,Shalv Soni,2023-01-16,62.00,1862.97,3.50
8980,Dharmajan Borra,2022-12-14,63.00,944.66,3.30
8981,Adira Rao,2022-11-09,77.00,1710.62,3.34
8982,Gokul Krishna,2023-01-25,44.00,1790.76,4.60
8983,Nitya Lala,2023-01-19,91.00,617.48,3.22
8984,Vardaniya Uppal,2022-11-12,61.00,610.96,4.33
8985,Kiara Kapur,2022-09-20,99.00,670.32,4.22
8986,Vivaan Sharaf,2022-08-21,47.00,1726.23,3.87
8987,Hiran Butala,2022-10-03,53.00,776.61,3.62
8988,Suhana Maharaj,2023-04-07,34.00,229.61,3.61
8989,Nirvaan Swaminathan,2023-07-07,62.00,1479.01,3.89
8990,Mahika De,2023-06-22,71.00,1155.77,4.58
8991,Manjari Arora,2022-12-01,99.00,1504.66,3.33
8992,Dhruv Karan,2023-01-21,19.00,1141.25,3.78
8993,Zara Dar,2023-02-02,82.00,366.12,3.62
8994,Dhruv Bhat,2023-06-25,14.00,410.72,3.30
8995,Chirag Chanda,2023-02-10,68.00,335.05,3.66
8996,Jayesh Shukla,2023-05-08,27.00,129.84,4.26
8997,Piya Seshadri,2022-09-26,98.00,1713.35,3.56
8998,Samarth Kant,2023-02-08,96.00,444.18,3.90
8999,Lavanya Rattan,2023-06-03,80.00,277.16,3.90
9000,Vedika Mane,2022-12-08,26.00,990.16,4.39
9001,Adira Bhardwaj,2023-06-27,79.00,614.36,3.90
9002,Charvi Doctor,2022-08-14,35.00,1984.85,4.90
9003,Shamik Sura,2022-11-22,52.00,1524.03,4.67
9004,Mannat Walla,2023-02-07,34.00,568.99,4.82
9005,Nehmat Sengupta,2022-09-30,36.00,1234.32,4.26
9006,Chirag Sanghvi,2023-06-04,56.00,1021.51,4.95
9007,Urvi Manne,2022-08-19,61.00,1360.22,4.79
9008,Anaya Sabharwal,2022-11-28,52.00,1160.53,3.96
9009,Parinaaz Ramaswamy,2023-02-05,61.00,666.72,3.00
9010,Neelofar Rajagopalan,2022-11-27,69.00,445.41,4.42
9011,Bhavin Chad,2023-03-26,89.00,1926.00,3.38
9012,Vidur Balan,2022-08-27,15.00,493.83,3.94
9013,Kimaya Kapoor,2022-10-29,78.00,1334.68,4.30
9014,Anahita Setty,2022-10-29,67.00,683.57,4.54
9015,Eshani Dyal,2022-10-17,27.00,1709.16,3.09
9016,Aaryahi Solanki,2022-08-15,24.00,1712.56,4.65
9017,Yuvaan Garg,2022-09-17,48.00,1770.90,3.35
9018,Mehul Rattan,2022-11-19,15.00,657.43,4.39
9019,Divij Lall,2023-01-15,15.00,1561.32,3.70
9020,Vihaan Luthra,2022-12-16,47.00,1938.08,4.50
9021,Pari Gaba,2023-05-10,43.00,129.65,3.10
9022,Saksham Bhatti,2022-12-15,10.00,1943.91,4.78
9023,Ira Savant,2023-06-02,82.00,1625.50,3.09
9024,Himmat Dar,2023-04-04,85.00,310.06,4.99
9025,Nakul Bedi,2022-08-24,19.00,421.22,4.92
9026,Oorja Gera,2022-08-18,37.00,797.30,4.99
9027,Bhavin Kant,2022-10-01,51.00,943.88,3.86
9028,Manikya Virk,2022-09-26,64.00,1577.54,4.09
9029,Trisha Doshi,2022-12-27,62.00,1962.54,4.52
9030,Adah Chawla,2023-02-08,14.00,752.55,4.04
9031,Prerak Rao,2023-05-11,79.00,243.22,3.34
9032,Tiya Mandal,2023-03-26,71.00,1079.12,4.84
9033,Aarav Raman,2023-05-19,34.00,1492.52,4.34
9034,Romil Gopal,2022-09-18,32.00,1900.63,3.40
9035,Jayesh Loke,2022-11-05,60.00,1792.94,4.25
9036,Vanya Ganguly,2023-03-19,55.00,363.39,3.38
9037,Piya Kumar,2023-05-04,33.00,1770.74,4.16
9038,Ela Bhargava,2023-01-03,71.00,1772.30,4.96
9039,Vedika Saxena,2022-09-22,38.00,1325.99,4.50
9040,Indrans Chander,2022-09-05,100.00,112.15,4.38
9041,Zoya Badami,2023-01-17,52.00,1998.27,4.70
9042,Parinaaz Sem,2022-10-20,59.00,1926.76,3.93
9043,Mishti Bhatnagar,2023-01-02,54.00,1275.31,3.94
9044,Sahil Luthra,2023-05-29,100.00,1365.77,3.36
9045,Rhea Jain,2022-09-08,37.00,1837.43,4.86
9046,Himmat Loke,2023-06-16,65.00,1901.05,3.68
9047,Darshit Gopal,2023-01-28,80.00,333.32,4.07
9048,Mannat Tella,2022-09-26,49.00,1337.33,4.98
9049,Oorja Loyal,2022-09-26,81.00,517.60,3.67
9050,Onkar Dyal,2022-09-07,67.00,373.34,4.46
9051,Ira Varghese,2023-04-27,48.00,423.03,4.18
9052,Tarini Randhawa,2023-02-26,55.00,702.23,4.35
9053,Vanya Vyas,2023-02-27,71.00,1993.54,3.92
9054,Onkar Balakrishnan,2022-11-11,24.00,1546.57,4.35
9055,Nirvi Tella,2022-09-30,76.00,1916.23,3.90
9056,Biju Agate,2023-01-12,62.00,645.09,4.25
9057,Abram Sharma,2023-01-11,49.00,1483.02,4.25
9058,Bhamini Kibe,2023-02-22,15.00,1882.40,4.00
9059,Aaryahi Sachdev,2022-10-19,73.00,1179.57,3.96
9060,Pari Chahal,2023-06-24,93.00,349.24,4.12
9061,Aaryahi Ram,2022-11-07,13.00,1602.19,3.22
9062,Vedika Jain,2023-04-22,16.00,1127.02,4.34
9063,Dhanuk Bhatti,2023-02-05,63.00,1400.05,4.65
9064,Jayant Acharya,2023-03-26,55.00,399.66,3.55
9065,Nehmat Ram,2022-09-01,28.00,999.71,3.25
9066,Indrans Vora,2023-04-27,64.00,297.54,3.84
9067,Fateh Choudhary,2023-01-17,98.00,982.72,4.72
9068,Kartik Biswas,2023-01-18,59.00,740.30,4.85
9069,Eshani Master,2022-12-24,31.00,171.16,3.72
9070,Siya Bose,2022-11-08,62.00,978.77,3.15
9071,Aaina Choudhry,2022-12-12,67.00,1181.29,3.28
9072,Shray Singh,2022-12-16,51.00,425.07,4.13
9073,Aarna Kar,2023-06-19,29.00,327.72,3.43
9074,Yuvraj  Trivedi,2023-05-13,81.00,1538.43,4.33
9075,Riaan Ram,2023-03-09,31.00,1731.55,3.04
9076,Chirag Sehgal,2022-08-31,25.00,1565.59,4.55
9077,Advika Karpe,2023-03-22,42.00,1464.38,3.53
9078,Darshit Divan,2023-01-28,20.00,1471.09,4.88
9079,Anvi Verma,2022-12-28,15.00,1716.35,3.57
9080,Jayant Mander,2023-07-08,97.00,166.94,4.59
9081,Eva Soni,2022-11-23,46.00,1724.33,3.04
9082,Eshani Kaul,2023-01-06,87.00,1399.82,3.26
9083,Shamik Manne,2023-02-03,97.00,338.58,3.71
9084,Hridaan Chakrabarti,2023-02-27,54.00,1824.40,3.37
9085,Tanya Deshpande,2023-05-20,100.00,940.28,4.22
9086,Shray Dasgupta,2023-05-28,82.00,920.73,3.90
9087,Himmat Issac,2023-04-01,71.00,832.08,3.28
9088,Vivaan Kurian,2023-05-21,39.00,1664.20,3.62
9089,Ryan Wable,2023-02-16,48.00,339.94,3.21
9090,Zara Lall,2023-02-24,19.00,375.11,3.78
9091,Nirvi Batra,2022-09-30,19.00,1411.62,3.60
9092,Farhan Vig,2022-10-08,79.00,1999.80,4.24
9093,Ayesha Randhawa,2022-10-24,41.00,746.79,4.36
9094,Prisha Borde,2022-12-15,49.00,1350.49,3.52
9095,Sara Butala,2023-03-30,20.00,342.29,3.00
9096,Saanvi Dash,2023-05-15,95.00,356.12,3.16
9097,Diya Randhawa,2023-05-15,80.00,463.69,3.90
9098,Aniruddh Savant,2022-11-06,86.00,1555.91,4.39
9099,Sumer Raja,2022-08-27,93.00,1454.68,4.56
9100,Neelofar Zacharia,2023-06-06,77.00,1121.62,4.29
9101,Ishaan Agrawal,2023-05-18,93.00,1018.56,3.89
9102,Divyansh Dar,2023-04-30,34.00,799.62,4.31
9103,Damini Badal,2023-05-19,12.00,1291.93,3.52
9104,Vaibhav Bedi,2022-09-03,38.00,307.81,4.84
9105,Kiara Raj,2023-07-11,18.00,1551.19,4.53
9106,Jiya Chacko,2022-10-03,21.00,372.95,3.78
9107,Biju Vora,2023-06-27,24.00,964.78,3.42
9108,Shlok Vora,2023-04-13,43.00,568.88,3.72
9109,Eva Sodhi,2022-10-03,42.00,265.42,4.55
9110,Prisha Chauhan,2022-11-20,64.00,268.91,3.18
9111,Shlok Rout,2022-12-23,84.00,391.37,3.83
9112,Vanya Shan,2022-12-03,38.00,695.47,3.53
9113,Tara Loyal,2023-02-24,40.00,1914.67,4.31
9114,Kaira Bora,2022-09-20,88.00,1306.54,3.56
9115,Saira Sagar,2023-04-02,15.00,1583.61,4.21
9116,Kashvi Soni,2023-02-25,76.00,1451.80,4.05
9117,Stuvan Ramaswamy,2022-09-06,72.00,531.21,3.79
9118,Lavanya Suri,2023-01-04,58.00,995.08,3.42
9119,Drishya Kapoor,2023-06-18,97.00,655.87,4.83
9120,Tiya Bhatti,2023-02-25,78.00,1260.16,3.25
